latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.90001,-87.7,184.0,-14400,America/New_York,EDT

time,temperature_2m_max (°F)
2020-03-01,53.7
2020-03-02,46.0
2020-03-03,46.6
2020-03-04,42.1
2020-03-05,49.0
2020-03-06,37.8
2020-03-07,46.8
2020-03-08,57.7
2020-03-09,53.1
2020-03-10,50.7
2020-03-11,43.4
2020-03-12,53.5
2020-03-13,46.7
2020-03-14,37.9
2020-03-15,37.1
2020-03-16,39.9
2020-03-17,42.0
2020-03-18,43.5
2020-03-19,57.7
2020-03-20,57.8
2020-03-21,31.3
2020-03-22,35.9
2020-03-23,40.6
2020-03-24,42.4
2020-03-25,55.0
2020-03-26,48.4
2020-03-27,46.3
2020-03-28,61.0
2020-03-29,60.5
2020-03-30,46.2
2020-03-31,39.5
2020-04-01,45.7
2020-04-02,49.0
2020-04-03,56.8
2020-04-04,52.6
2020-04-05,43.6
2020-04-06,56.2
2020-04-07,70.6
2020-04-08,56.9
2020-04-09,47.4
2020-04-10,44.7
2020-04-11,58.0
2020-04-12,61.3
2020-04-13,52.9
2020-04-14,40.0
2020-04-15,37.9
2020-04-16,43.9
2020-04-17,38.6
2020-04-18,54.2
2020-04-19,52.9
2020-04-20,58.2
2020-04-21,50.3
2020-04-22,55.9
2020-04-23,52.5
2020-04-24,45.5
2020-04-25,42.7
2020-04-26,52.2
2020-04-27,62.0
2020-04-28,66.3
2020-04-29,58.7
2020-04-30,47.7
2020-05-01,56.1
2020-05-02,71.3
2020-05-03,65.7
2020-05-04,46.3
2020-05-05,46.7
2020-05-06,52.5
2020-05-07,57.4
2020-05-08,43.9
2020-05-09,53.3
2020-05-10,52.6
2020-05-11,45.3
2020-05-12,53.6
2020-05-13,59.9
2020-05-14,68.3
2020-05-15,67.5
2020-05-16,56.4
2020-05-17,63.3
2020-05-18,58.8
2020-05-19,55.7
2020-05-20,57.6
2020-05-21,59.1
2020-05-22,61.6
2020-05-23,70.0
2020-05-24,77.2
2020-05-25,76.9
2020-05-26,75.6
2020-05-27,71.7
2020-05-28,71.4
2020-05-29,68.6
2020-05-30,61.0
2020-05-31,58.6
2020-06-01,69.7
2020-06-02,82.8
2020-06-03,75.6
2020-06-04,77.1
2020-06-05,81.5
2020-06-06,67.0
2020-06-07,69.8
2020-06-08,78.9
2020-06-09,79.0
2020-06-10,77.0
2020-06-11,76.3
2020-06-12,69.9
2020-06-13,61.4
2020-06-14,62.6
2020-06-15,66.1
2020-06-16,73.6
2020-06-17,76.3
2020-06-18,77.8
2020-06-19,82.4
2020-06-20,85.4
2020-06-21,75.3
2020-06-22,80.6
2020-06-23,74.2
2020-06-24,73.6
2020-06-25,75.4
2020-06-26,82.2
2020-06-27,80.6
2020-06-28,77.3
2020-06-29,82.2
2020-06-30,79.9
2020-07-01,80.4
2020-07-02,81.3
2020-07-03,81.2
2020-07-04,80.7
2020-07-05,83.5
2020-07-06,87.3
2020-07-07,87.9
2020-07-08,84.7
2020-07-09,89.1
2020-07-10,82.5
2020-07-11,83.0
2020-07-12,73.4
2020-07-13,76.9
2020-07-14,82.7
2020-07-15,84.2
2020-07-16,77.8
2020-07-17,83.8
2020-07-18,86.0
2020-07-19,83.8
2020-07-20,80.4
2020-07-21,79.9
2020-07-22,81.8
2020-07-23,76.1
2020-07-24,78.9
2020-07-25,84.1
2020-07-26,88.7
2020-07-27,81.9
2020-07-28,82.9
2020-07-29,83.2
2020-07-30,75.5
2020-07-31,76.2
2020-08-01,75.5
2020-08-02,79.0
2020-08-03,69.4
2020-08-04,68.7
2020-08-05,73.6
2020-08-06,75.4
2020-08-07,78.3
2020-08-08,83.4
2020-08-09,86.3
2020-08-10,86.2
2020-08-11,77.9
2020-08-12,78.5
2020-08-13,79.6
2020-08-14,80.8
2020-08-15,82.8
2020-08-16,77.9
2020-08-17,78.5
2020-08-18,72.5
2020-08-19,75.4
2020-08-20,81.3
2020-08-21,81.7
2020-08-22,83.6
2020-08-23,84.2
2020-08-24,90.4
2020-08-25,82.2
2020-08-26,90.0
2020-08-27,88.7
2020-08-28,88.1
2020-08-29,79.0
2020-08-30,73.4
2020-08-31,81.4
2020-09-01,73.6
2020-09-02,83.4
2020-09-03,82.7
2020-09-04,78.1
2020-09-05,79.5
2020-09-06,79.6
2020-09-07,70.7
2020-09-08,65.6
2020-09-09,66.1
2020-09-10,63.5
2020-09-11,69.0
2020-09-12,70.4
2020-09-13,71.7
2020-09-14,71.1
2020-09-15,74.9
2020-09-16,78.8
2020-09-17,68.8
2020-09-18,59.5
2020-09-19,60.9
2020-09-20,68.5
2020-09-21,71.0
2020-09-22,75.2
2020-09-23,74.9
2020-09-24,74.5
2020-09-25,75.3
2020-09-26,77.1
2020-09-27,75.4
2020-09-28,61.8
2020-09-29,59.4
2020-09-30,63.5
2020-10-01,56.7
2020-10-02,54.4
2020-10-03,55.6
2020-10-04,53.5
2020-10-05,60.1
2020-10-06,70.3
2020-10-07,71.0
2020-10-08,65.7
2020-10-09,76.6
2020-10-10,72.7
2020-10-11,65.1
2020-10-12,70.2
2020-10-13,68.5
2020-10-14,71.2
2020-10-15,63.0
2020-10-16,52.6
2020-10-17,61.6
2020-10-18,56.8
2020-10-19,48.7
2020-10-20,52.3
2020-10-21,53.8
2020-10-22,73.1
2020-10-23,67.5
2020-10-24,44.5
2020-10-25,46.5
2020-10-26,44.5
2020-10-27,38.1
2020-10-28,51.1
2020-10-29,46.9
2020-10-30,40.5
2020-10-31,55.0
2020-11-01,52.2
2020-11-02,49.1
2020-11-03,62.1
2020-11-04,66.3
2020-11-05,65.5
2020-11-06,67.1
2020-11-07,65.7
2020-11-08,69.3
2020-11-09,68.6
2020-11-10,68.5
2020-11-11,48.4
2020-11-12,50.8
2020-11-13,45.1
2020-11-14,48.3
2020-11-15,53.7
2020-11-16,45.1
2020-11-17,41.9
2020-11-18,48.5
2020-11-19,61.4
2020-11-20,57.6
2020-11-21,45.8
2020-11-22,44.2
2020-11-23,42.4
2020-11-24,43.9
2020-11-25,46.6
2020-11-26,46.6
2020-11-27,44.4
2020-11-28,48.2
2020-11-29,48.2
2020-11-30,37.6
2020-12-01,33.7
2020-12-02,43.2
2020-12-03,43.9
2020-12-04,43.4
2020-12-05,38.1
2020-12-06,36.7
2020-12-07,37.6
2020-12-08,37.6
2020-12-09,48.7
2020-12-10,51.1
2020-12-11,42.1
2020-12-12,40.7
2020-12-13,35.4
2020-12-14,30.9
2020-12-15,32.2
2020-12-16,32.8
2020-12-17,35.2
2020-12-18,37.2
2020-12-19,43.8
2020-12-20,40.5
2020-12-21,44.4
2020-12-22,40.5
2020-12-23,53.0
2020-12-24,33.2
2020-12-25,22.3
2020-12-26,32.4
2020-12-27,43.9
2020-12-28,33.3
2020-12-29,31.1
2020-12-30,38.4
2020-12-31,29.1
2021-01-01,33.3
2021-01-02,34.2
2021-01-03,33.9
2021-01-04,32.7
2021-01-05,35.7
2021-01-06,35.6
2021-01-07,35.8
2021-01-08,33.6
2021-01-09,34.0
2021-01-10,32.2
2021-01-11,29.4
2021-01-12,37.4
2021-01-13,40.3
2021-01-14,41.0
2021-01-15,36.7
2021-01-16,37.3
2021-01-17,33.2
2021-01-18,31.1
2021-01-19,31.4
2021-01-20,32.2
2021-01-21,39.7
2021-01-22,32.0
2021-01-23,29.5
2021-01-24,34.1
2021-01-25,33.1
2021-01-26,31.3
2021-01-27,28.5
2021-01-28,21.6
2021-01-29,29.4
2021-01-30,33.2
2021-01-31,32.0
2021-02-01,31.7
2021-02-02,31.2
2021-02-03,30.8
2021-02-04,35.1
2021-02-05,26.4
2021-02-06,12.5
2021-02-07,8.7
2021-02-08,15.0
2021-02-09,15.0
2021-02-10,18.1
2021-02-11,21.5
2021-02-12,20.2
2021-02-13,14.2
2021-02-14,5.6
2021-02-15,17.1
2021-02-16,19.8
2021-02-17,20.4
2021-02-18,23.2
2021-02-19,19.8
2021-02-20,24.3
2021-02-21,35.0
2021-02-22,37.3
2021-02-23,40.4
2021-02-24,40.8
2021-02-25,36.4
2021-02-26,38.1
2021-02-27,43.8
2021-02-28,48.2
2021-03-01,34.8
2021-03-02,41.0
2021-03-03,49.3
