latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.800003,-73.799995,7.0,-14400,America/New_York,EDT

time,temperature_2m_max (°F)
2020-03-01,42.0
2020-03-02,54.9
2020-03-03,57.4
2020-03-04,54.2
2020-03-05,49.8
2020-03-06,45.9
2020-03-07,45.2
2020-03-08,55.3
2020-03-09,65.3
2020-03-10,60.9
2020-03-11,53.6
2020-03-12,47.4
2020-03-13,65.5
2020-03-14,53.8
2020-03-15,51.2
2020-03-16,42.1
2020-03-17,51.0
2020-03-18,51.4
2020-03-19,50.6
2020-03-20,72.7
2020-03-21,60.1
2020-03-22,41.9
2020-03-23,41.7
2020-03-24,55.7
2020-03-25,45.3
2020-03-26,55.9
2020-03-27,63.6
2020-03-28,51.7
2020-03-29,51.9
2020-03-30,56.3
2020-03-31,46.4
2020-04-01,52.8
2020-04-02,56.9
2020-04-03,48.4
2020-04-04,56.6
2020-04-05,61.4
2020-04-06,62.0
2020-04-07,62.6
2020-04-08,61.6
2020-04-09,58.5
2020-04-10,50.2
2020-04-11,53.5
2020-04-12,58.7
2020-04-13,63.5
2020-04-14,56.2
2020-04-15,51.7
2020-04-16,48.2
2020-04-17,50.5
2020-04-18,49.0
2020-04-19,59.3
2020-04-20,54.9
2020-04-21,58.9
2020-04-22,49.4
2020-04-23,50.8
2020-04-24,48.0
2020-04-25,60.3
2020-04-26,48.8
2020-04-27,49.3
2020-04-28,62.5
2020-04-29,56.3
2020-04-30,60.7
2020-05-01,63.8
2020-05-02,69.7
2020-05-03,76.0
2020-05-04,65.4
2020-05-05,58.4
2020-05-06,52.1
2020-05-07,62.0
2020-05-08,53.1
2020-05-09,47.7
2020-05-10,59.6
2020-05-11,59.5
2020-05-12,57.2
2020-05-13,59.7
2020-05-14,63.1
2020-05-15,79.2
2020-05-16,72.9
2020-05-17,63.7
2020-05-18,65.4
2020-05-19,62.7
2020-05-20,61.3
2020-05-21,64.2
2020-05-22,72.6
2020-05-23,65.6
2020-05-24,65.2
2020-05-25,67.8
2020-05-26,74.4
2020-05-27,72.8
2020-05-28,72.8
2020-05-29,75.2
2020-05-30,77.9
2020-05-31,67.9
2020-06-01,67.1
2020-06-02,72.2
2020-06-03,82.4
2020-06-04,84.1
2020-06-05,77.7
2020-06-06,83.9
2020-06-07,74.9
2020-06-08,76.7
2020-06-09,84.4
2020-06-10,80.6
2020-06-11,76.0
2020-06-12,81.4
2020-06-13,72.4
2020-06-14,71.6
2020-06-15,72.0
2020-06-16,73.7
2020-06-17,75.7
2020-06-18,74.8
2020-06-19,78.4
2020-06-20,81.9
2020-06-21,83.9
2020-06-22,88.1
2020-06-23,84.4
2020-06-24,85.5
2020-06-25,83.7
2020-06-26,84.7
2020-06-27,84.0
2020-06-28,85.9
2020-06-29,84.5
2020-06-30,76.0
2020-07-01,80.3
2020-07-02,88.4
2020-07-03,87.0
2020-07-04,82.5
2020-07-05,89.5
2020-07-06,88.6
2020-07-07,80.4
2020-07-08,84.1
2020-07-09,85.5
2020-07-10,76.6
2020-07-11,85.1
2020-07-12,86.5
2020-07-13,84.6
2020-07-14,82.9
2020-07-15,78.2
2020-07-16,75.8
